update_date,target_month,months_ahead,CPI Inflation,Core CPI Inflation,PCE Inflation,Core PCE Inflation
2025-08-04,2025-08,0,0.254465636600332,0.243682630272807,0.235996025210077,0.234631248002285
2025-08-05,2025-07,-1,0.160147286570225,0.239194326880425,0.169622994917878,0.229894005709499
2025-08-05,2025-08,0,0.239429000944001,0.243682630272807,0.225561345545121,0.234631248002285
2025-08-06,2025-07,-1,0.160147286570225,0.239194326880425,0.169622994917878,0.229894005709499
2025-08-06,2025-08,0,0.306865897615584,0.243682630272807,0.272359208474682,0.234631248002285
2025-08-07,2025-07,-1,0.160147286570225,0.239194326880425,0.169622994917878,0.229894005709499
2025-08-07,2025-08,0,0.306865897615584,0.243682630272807,0.272359208474682,0.234631248002285
2025-08-08,2025-07,-1,0.160147286570225,0.239194326880425,0.169622994917878,0.229894005709499
2025-08-08,2025-08,0,0.306865897615584,0.243682630272807,0.272359208474682,0.234631248002285
2025-08-11,2025-07,-1,0.160147286570225,0.239194326880425,0.169622994917878,0.229894005709499
2025-08-11,2025-08,0,0.306865897615584,0.243682630272807,0.272359208474682,0.234631248002285
2025-08-12,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-12,2025-08,0,0.311627109303682,0.250611796561466,0.273526020706213,0.237364794265849
2025-08-13,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-13,2025-08,0,0.300928688089778,0.250611796561466,0.266123558441747,0.237364794265849
2025-08-14,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-14,2025-08,0,0.300928688089778,0.250611796561466,0.266123558441747,0.237364794265849
2025-08-15,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-15,2025-08,0,0.300928688089778,0.250611796561466,0.266123558441747,0.237364794265849
2025-08-18,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-18,2025-08,0,0.300928688089778,0.250611796561466,0.266123558441747,0.237364794265849
2025-08-19,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-19,2025-08,0,0.300928688089778,0.250611796561466,0.266123558441747,0.237364794265849
2025-08-20,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-20,2025-08,0,0.299956104343059,0.250611796561466,0.265450607326796,0.237364794265849
2025-08-21,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-21,2025-08,0,0.299956104343059,0.250611796561466,0.265450607326796,0.237364794265849
2025-08-22,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-22,2025-08,0,0.299956104343059,0.250611796561466,0.265450607326796,0.237364794265849
2025-08-25,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-25,2025-08,0,0.299956104343059,0.250611796561466,0.265450607326796,0.237364794265849
2025-08-26,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-26,2025-08,0,0.299956104343059,0.250611796561466,0.265450607326796,0.237364794265849
2025-08-27,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-27,2025-08,0,0.304575877139972,0.250611796561466,0.268647125122815,0.237364794265849
2025-08-28,2025-07,-1,,,0.181394099090093,0.262696560872262
2025-08-28,2025-08,0,0.304575877139972,0.250611796561466,0.268647125122815,0.237364794265849
2025-08-29,2025-08,0,0.304575877139972,0.250611796561466,0.268193814428042,0.236716499705046
2025-09-02,2025-08,-1,0.304575877139972,0.250611796561466,0.268193814428042,0.236716499705046
2025-09-02,2025-09,0,0.305010078225175,0.247823429337194,0.274877503862809,0.242590427686447
2025-09-03,2025-08,-1,0.304575877139972,0.250611796561466,0.268193814428042,0.236716499705046
2025-09-03,2025-09,0,0.383674476386269,0.247823429337194,0.329189410469893,0.242590427686447
2025-09-04,2025-08,-1,0.304575877139972,0.250611796561466,0.268193814428042,0.236716499705046
2025-09-04,2025-09,0,0.383674476386269,0.247823429337194,0.329189410469893,0.242590427686447
2025-09-05,2025-08,-1,0.304575877139972,0.250611796561466,0.268193814428042,0.236716499705046
2025-09-05,2025-09,0,0.383674476386269,0.247823429337194,0.329189410469893,0.242590427686447
2025-09-08,2025-08,-1,0.304575877139972,0.250611796561466,0.268193814428042,0.236716499705046
2025-09-08,2025-09,0,0.383674476386269,0.247823429337194,0.329189410469893,0.242590427686447
2025-09-09,2025-08,-1,0.304575877139972,0.250611796561466,0.268193814428042,0.236716499705046
2025-09-09,2025-09,0,0.383674476386269,0.247823429337194,0.329189410469893,0.242590427686447
2025-09-10,2025-08,-1,0.304575877139972,0.250611796561466,0.268193814428042,0.236716499705046
2025-09-10,2025-09,0,0.391435442414876,0.247823429337194,0.334547779337894,0.242590427686447
2025-09-11,2025-08,-1,,,0.315110450237022,0.278452248352303
2025-09-11,2025-09,0,0.392499613226172,0.255768649006923,0.33337001231232,0.246068406740385
2025-09-12,2025-08,-1,,,0.315110450237022,0.278452248352303
2025-09-12,2025-09,0,0.392499613226172,0.255768649006923,0.33337001231232,0.246068406740385
2025-09-15,2025-08,-1,,,0.315110450237022,0.278452248352303
2025-09-15,2025-09,0,0.392499613226172,0.255768649006923,0.33337001231232,0.246068406740385
2025-09-16,2025-08,-1,,,0.315110450237022,0.278452248352303
2025-09-16,2025-09,0,0.387803260300727,0.255768649006923,0.330163384120769,0.246068406740385
2025-09-17,2025-08,-1,,,0.315110450237022,0.278452248352303
2025-09-17,2025-09,0,0.387803260300727,0.255768649006923,0.330163384120769,0.246068406740385
2025-09-18,2025-08,-1,,,0.315110450237022,0.278452248352303
2025-09-18,2025-09,0,0.387803260300727,0.255768649006923,0.330163384120769,0.246068406740385
2025-09-19,2025-08,-1,,,0.315110450237022,0.278452248352303
2025-09-19,2025-09,0,0.387803260300727,0.255768649006923,0.330163384120769,0.246068406740385
2025-09-22,2025-08,-1,,,0.315110450237022,0.278452248352303
2025-09-22,2025-09,0,0.387803260300727,0.255768649006923,0.330163384120769,0.246068406740385
2025-09-23,2025-08,-1,,,0.315110450237022,0.278452248352303
2025-09-23,2025-09,0,0.386629172069366,0.255768649006923,0.329361727072882,0.246068406740385
2025-09-24,2025-08,-1,,,0.315110450237022,0.278452248352303
2025-09-24,2025-09,0,0.386629172069366,0.255768649006923,0.329361727072882,0.246068406740385
2025-09-25,2025-08,-1,,,0.315110450237022,0.278452248352303
2025-09-25,2025-09,0,0.386629172069366,0.255768649006923,0.329361727072882,0.246068406740385
2025-09-26,2025-09,0,0.386629172069366,0.255768649006923,0.314124372425197,0.238968045587719
2025-09-29,2025-09,0,0.386629172069366,0.255768649006923,0.314124372425197,0.238968045587719
2025-09-30,2025-09,0,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-01,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-01,2025-10,0,0.198552626727325,0.251132146717158,0.198079893921763,0.236006126228141
2025-10-02,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-02,2025-10,0,0.145911805253691,0.251132146717158,0.16573160513151,0.236006126228141
2025-10-03,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-03,2025-10,0,0.12636850626348,0.251132146717158,0.153722060790218,0.236006126228141
2025-10-06,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-06,2025-10,0,0.124267076264533,0.251132146717158,0.152430711936316,0.236006126228141
2025-10-07,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-07,2025-10,0,0.244297258251851,0.251132146717158,0.226190407962663,0.236006126228141
2025-10-08,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-08,2025-10,0,0.244297258251851,0.251132146717158,0.226190407962663,0.236006126228141
2025-10-09,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-09,2025-10,0,0.244297258251851,0.251132146717158,0.226190407962663,0.236006126228141
2025-10-10,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-10,2025-10,0,0.244297258251851,0.251132146717158,0.226190407962663,0.236006126228141
2025-10-14,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-14,2025-10,0,0.244297258251851,0.251132146717158,0.226190407962663,0.236006126228141
2025-10-15,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-15,2025-10,0,0.216424159795179,0.251132146717158,0.209062122097914,0.236006126228141
2025-10-16,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-16,2025-10,0,0.216424159795179,0.251132146717158,0.209062122097914,0.236006126228141
2025-10-17,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-17,2025-10,0,0.216424159795179,0.251132146717158,0.209062122097914,0.236006126228141
2025-10-20,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-20,2025-10,0,0.216424159795179,0.251132146717158,0.209062122097914,0.236006126228141
2025-10-21,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-21,2025-10,0,0.194125681029842,0.251132146717158,0.195359493406116,0.236006126228141
2025-10-22,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-22,2025-10,0,0.194125681029842,0.251132146717158,0.195359493406116,0.236006126228141
2025-10-23,2025-09,-1,0.375968450928606,0.255768649006923,0.307573257216131,0.238968045587719
2025-10-23,2025-10,0,0.194125681029842,0.251132146717158,0.195359493406116,0.236006126228141
2025-10-24,2025-09,-1,,,0.270876874131878,0.218714992481277
2025-10-24,2025-10,0,0.190780873740176,0.248744105819295,0.193377216774885,0.234318371802604
2025-10-27,2025-09,-1,,,0.270876874131878,0.218714992481277
2025-10-27,2025-10,0,0.190780873740176,0.248744105819295,0.193377216774885,0.234318371802604
2025-10-28,2025-09,-1,,,0.270876874131878,0.218714992481277
2025-10-28,2025-10,0,0.190780873740176,0.248744105819295,0.193377216774885,0.234318371802604
2025-10-29,2025-09,-1,,,0.270876874131878,0.218714992481277
2025-10-29,2025-10,0,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-10-30,2025-09,-1,,,0.270876874131878,0.218714992481277
2025-10-30,2025-10,0,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-10-31,2025-09,-1,,,0.270876874131878,0.218714992481277
2025-10-31,2025-10,0,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-03,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-03,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-03,2025-11,0,0.301529716929311,0.247317052243088,0.257149622145203,0.229141745641677
2025-11-04,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-04,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-04,2025-11,0,0.296123340029228,0.247317052243088,0.253827861180654,0.229141745641677
2025-11-05,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-05,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-05,2025-11,0,0.296457922209869,0.247317052243088,0.25403343360885,0.229141745641677
2025-11-06,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-06,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-06,2025-11,0,0.296457922209869,0.247317052243088,0.25403343360885,0.229141745641677
2025-11-07,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-07,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-07,2025-11,0,0.296457922209869,0.247317052243088,0.25403343360885,0.229141745641677
2025-11-10,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-10,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-10,2025-11,0,0.296457922209869,0.247317052243088,0.25403343360885,0.229141745641677
2025-11-12,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-12,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-12,2025-11,0,0.296457922209869,0.247317052243088,0.25403343360885,0.229141745641677
2025-11-13,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-13,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-13,2025-11,0,0.311996849210404,0.247317052243088,0.263580788907098,0.229141745641677
2025-11-14,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-14,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-14,2025-11,0,0.311996849210404,0.247317052243088,0.263580788907098,0.229141745641677
2025-11-17,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-17,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-17,2025-11,0,0.311996849210404,0.247317052243088,0.263580788907098,0.229141745641677
2025-11-18,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-18,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-18,2025-11,0,0.311996849210404,0.247317052243088,0.263580788907098,0.229141745641677
2025-11-19,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-19,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-19,2025-11,0,0.318360409791575,0.247317052243088,0.267490658219713,0.229141745641677
2025-11-20,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-20,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-20,2025-11,0,0.318360409791575,0.247317052243088,0.267490658219713,0.229141745641677
2025-11-21,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-21,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-21,2025-11,0,0.318360409791575,0.247317052243088,0.267490658219713,0.229141745641677
2025-11-24,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-24,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-24,2025-11,0,0.318360409791575,0.247317052243088,0.267490658219713,0.229141745641677
2025-11-25,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-25,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-25,2025-11,0,0.321542190082161,0.247317052243088,0.269445592876021,0.229141745641677
2025-11-26,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-26,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-26,2025-11,0,0.321542190082161,0.247317052243088,0.269445592876021,0.229141745641677
2025-11-28,2025-09,-2,,,0.270876874131878,0.218714992481277
2025-11-28,2025-10,-1,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-11-28,2025-11,0,0.321542190082161,0.247317052243088,0.269445592876021,0.229141745641677
2025-12-01,2025-09,-3,,,0.270876874131878,0.218714992481277
2025-12-01,2025-10,-2,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-12-01,2025-11,-1,0.321542190082161,0.247317052243088,0.269445592876021,0.229141745641677
2025-12-01,2025-12,0,0.295355401327349,0.243809235119552,0.264832892639028,0.23948847928504
2025-12-02,2025-09,-3,,,0.270876874131878,0.218714992481277
2025-12-02,2025-10,-2,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-12-02,2025-11,-1,0.321542190082161,0.247317052243088,0.269445592876021,0.229141745641677
2025-12-02,2025-12,0,0.294467111839677,0.243809235119552,0.264287113941039,0.23948847928504
2025-12-03,2025-09,-3,,,0.270876874131878,0.218714992481277
2025-12-03,2025-10,-2,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-12-03,2025-11,-1,0.321542190082161,0.247317052243088,0.269445592876021,0.229141745641677
2025-12-03,2025-12,0,0.310536422303755,0.243809235119552,0.274160344981582,0.23948847928504
2025-12-04,2025-09,-3,,,0.270876874131878,0.218714992481277
2025-12-04,2025-10,-2,0.183254751516416,0.248744105819295,0.188753051741753,0.234318371802604
2025-12-04,2025-11,-1,0.321542190082161,0.247317052243088,0.269445592876021,0.229141745641677
2025-12-04,2025-12,0,0.310536422303755,0.243809235119552,0.274160344981582,0.23948847928504
2025-12-05,2025-10,-2,0.183254751516416,0.248744105819295,0.187752977774929,0.232468765792149
2025-12-05,2025-11,-1,0.321542190082161,0.247317052243088,0.269553677913939,0.227138005797017
2025-12-05,2025-12,0,0.310536422303755,0.243809235119552,0.274098764946994,0.237317761119991
2025-12-08,2025-10,-2,0.183254751516416,0.248744105819295,0.187752977774929,0.232468765792149
2025-12-08,2025-11,-1,0.321542190082161,0.247317052243088,0.269553677913939,0.227138005797017
2025-12-08,2025-12,0,0.310536422303755,0.243809235119552,0.274098764946994,0.237317761119991
2025-12-09,2025-10,-2,0.183254751516416,0.248744105819295,0.187752977774929,0.232468765792149
2025-12-09,2025-11,-1,0.321542190082161,0.247317052243088,0.269553677913939,0.227138005797017
2025-12-09,2025-12,0,0.310536422303755,0.243809235119552,0.274098764946994,0.237317761119991
2025-12-10,2025-10,-2,0.183254751516416,0.248744105819295,0.187752977774929,0.232468765792149
2025-12-10,2025-11,-1,0.321542190082161,0.247317052243088,0.269553677913939,0.227138005797017
2025-12-10,2025-12,0,0.290488677136045,0.243809235119552,0.261609582796877,0.237317761119991
2025-12-11,2025-10,-2,0.183254751516416,0.248744105819295,0.187752977774929,0.232468765792149
2025-12-11,2025-11,-1,0.321542190082161,0.247317052243088,0.269553677913939,0.227138005797017
2025-12-11,2025-12,0,0.290488677136045,0.243809235119552,0.261609582796877,0.237317761119991
2025-12-12,2025-10,-2,0.183254751516416,0.248744105819295,0.187752977774929,0.232468765792149
2025-12-12,2025-11,-1,0.321542190082161,0.247317052243088,0.269553677913939,0.227138005797017
2025-12-12,2025-12,0,0.290488677136045,0.243809235119552,0.261609582796877,0.237317761119991
